,x,y,z,cluster,track_title,album_title,artist_name,genre_parent,year
20124,-4.7190633,0.67021257,-2.8201919,0.0,Alone In The Museum,We Are After All Here,Edwin Montgomery,Rock,2011
20125,5.060004,-2.443149,5.6844034,0.0,Io,Czabeth,Lately Kind of Yeah,Rock,2014
20126,3.215542,-5.080312,0.45943195,0.0,+4294 69 -1427,Gastr,Lately Kind of Yeah,Rock,2014
20127,-6.2009687,2.2581618,-4.2344847,0.0,Oh Baby,Live on WFMU's Talk's Cheap with the Flying Spiders 6/30/2009,Bobb Trimble,Rock,2009
20128,-6.3409276,-0.052097537,3.6522665,1.0,Musuh Dalam Selimut (Kau dan Aku),Volume 4,Seek Six Sick,Rock,2009
20129,-1.3314613,-0.4728682,-0.40781462,0.0,white rabbi motorcycle club,ICanT,Asian Women on the Telephone,Rock,2011
20130,-7.342291,-4.9828444,2.7766645,6.0,My Evil Island Home,Live at WFMU on The Cherry Blossom Clinic 7/12/2008,The Jowe Head Band,Rock,2008
20131,-5.9293737,1.4068514,4.435625,1.0,Imp of the Perverse,Live at WFMU on The Cherry Blossom Clinic 7/12/2008,The Jowe Head Band,Rock,2008
20132,2.5762842,3.447707,-3.6347404,0.0,Oscillations,"Live at Monty Hall, 11/5/2016",Silver Apples,Rock,2016
20133,-4.4585857,0.49860147,6.0696383,4.0,Fractal Flow,"Live at Monty Hall, 11/5/2016",Silver Apples,Rock,2016
20134,0.63623494,1.0553529,2.3144765,0.0,After Hours,12:Dead Bees records label sampler #12,Gargamel Etchevery,Rock,2014
20135,-0.95312464,-5.298257,0.50515896,0.0,Holy Songs,12:Dead Bees records label sampler #12,Sound Sweet Sounds,Rock,2014
20136,-2.05061,-7.9133615,-2.304703,0.0,Derrida Guerilla,12:Dead Bees records label sampler #12,Helluvah,Rock,2014
20137,6.164222,4.0438123,-4.1043515,0.0,Lemonade,Live on BSR on 7/7/13,Hector 3,Rock,2013
20138,-0.60845286,1.2765237,7.1992984,0.0,Chrome McLaughlin,Live on BSR on 7/7/13,Hector 3,Rock,2013
20139,6.2041807,2.0411866,5.237114,0.0,Summon the Fleet,Live on BSR on 7/7/13,Hector 3,Rock,2013
20140,-6.472345,4.217433,-2.4825459,0.0,A Little Past Midnight,Live at WFMU on the Evan Funk Davies Show 10-24-12,Gap Dream,Rock,2012
20141,4.2124887,0.66888994,7.0738616,0.0,Phone Call,Shades Of Grey,Pk jazz Collective & Alex Fry,Rock,2013
20142,-0.90084094,-6.458424,-1.047018,0.0,Thailand,Shades Of Grey,Pk jazz Collective & Alex Fry,Rock,2013
20143,2.7878103,3.0202773,4.173085,0.0,Konig-over-Dub,Maihama,Tonstartssbandht,Rock,2009
20144,0.3260728,0.33116016,-5.0778265,0.0,Susie,"Live on WFMU's Talk's Cheap Dec 15, 2009",Tonstartssbandht,Rock,2009
20145,-8.175844,0.062736936,3.4796386,2.0,Down & Out,Live at WFMU on Rob L's Show on 12/12/2003,Plastic Crimewave Sound,Rock,2003
20146,-4.68443,-4.146309,3.5526583,6.0,Three Quarters,"Live on WFMU's Evan ""Funk"" Davies show, May 4th 2010",White Hills,Rock,2010
20147,-3.0777874,-2.044216,4.35086,4.0,(full set),"Live on WFMU's Evan ""Funk"" Davies show, May 4th 2010",White Hills,Rock,2010
20148,-5.44102,-1.46436,3.42031,3.0,Oceans of Sound,"Live on WFMU's Evan ""Funk"" Davies show, May 4th 2010",White Hills,Rock,2010
20149,-2.0322516,1.774831,3.3462436,7.0,Preamble,Live at WFMU on Irene Trudel's Show 11/9/2009,Hopewell,Rock,2009
20150,-0.6274272,-8.125288,-2.0824075,0.0,Rama,"Live at Monty Hall, 5/26/2016",Heron Oblivion,Rock,2016
20151,2.651943,-3.2840822,-0.97695076,0.0,Serial Angels,Live tribute to J.G. Ballard on WFMU's Choking on Cufflinks 9/5/09,Outpost,Rock,2009
20152,-0.8557434,-1.5475187,-6.1562347,0.0,Ice Planet,Live tribute to J.G. Ballard on WFMU's Choking on Cufflinks 9/5/09,Outpost,Rock,2009
20153,-3.0304167,3.7577918,6.3733654,0.0,What's Holding You?,"Live on WFMU's Dark Night of the Soul with Julie - July 4th, 2013",Lorelle Meets The Obsolete,Rock,2013
20154,5.0798154,2.881276,5.949282,0.0,Waitin' for the Orange Sunshine,On Welfare,Lorelle Meets The Obsolete,Rock,2011
20155,-5.7284327,-0.092867404,4.0497994,1.0,China Club,Queens Of Metal,Rhythm & Blues Motherfuckers,Rock,2010
20156,-2.4351575,-0.36779526,2.602018,7.0,Naked Larry Independents,Naked Larry Independents,Rhythm & Blues Motherfuckers,Rock,2009
20157,5.6401334,0.4271821,-5.04145,0.0,Ütopya Aracı,TYRO,Ozum Itez,Rock,2015
20158,-4.0777464,4.7131853,2.5426743,0.0,Winnie Cooper's Bones,Blood in the Coffin LP,Winter Drones,Rock,2010
20159,-1.4358286,0.6708129,-7.1578884,0.0,Love Drug / Radiation,"Live at WFMU on Talk's Cheap, April 26th 2012",Disappears,Rock,2012
20160,-1.5774838,0.13654473,3.0466578,7.0,These are the Best Days,"657,644",Bud Melvin,Rock,2001
20161,-2.56605,-5.5343657,1.8360533,5.0,Open Eyes,The Asound EP,The Asound,Rock,2011
20162,3.509241,0.49747723,1.655245,0.0,Musica,"Live at WFMU on Marty McSorley's Show June 14, 2011",La Big Vic,Rock,2011
20163,-3.179639,1.6678118,-5.908604,0.0,Chinese Wedding,"Live at WFMU on Marty McSorley's Show June 14, 2011",La Big Vic,Rock,2011
20164,-2.4961731,-1.8954623,-1.5573993,0.0,I Am A Worm,I Could Destroy You with a Single Thought,Kraus,Rock,2015
20165,2.8871157,1.4690607,2.1002567,0.0,Sacroiliac Night,I Could Destroy You with a Single Thought,Kraus,Rock,2015
20166,-5.154819,0.5374865,-6.511808,0.0,Dog on the Loose,Golden Treasury,Kraus,Rock,2009
20167,-2.9337761,-2.3651445,-4.9555435,0.0,The Dove / Early in the Morning,Live at WFMU on Marty McSorley's show July 17th 2012,Heliotropes,Rock,2012
20168,-3.1075413,-3.199293,-0.40615213,0.0,Dente Del Diavolo,Alle basi della roncola,Sakee Sed,Rock,2010
20169,0.95685214,6.173765,5.5601373,0.0,Vermouth And Baby,Alle basi della roncola,Sakee Sed,Rock,2010
20170,1.8128386,-3.6620514,-6.770757,0.0,Waltzer,Alle basi della roncola,Sakee Sed,Rock,2010
20171,-0.44091362,4.3045907,4.2365766,0.0,Seedling,Photosynthesis,Plants,Rock,2007
20172,-1.9393623,4.595846,3.029332,0.0,Darkrum (feat. Vladimir Epifantsev),Les 120 Minuetes de...,Won James Won,Rock,2009
20173,2.5450797,-4.50437,-0.7622503,0.0,Tanza Di Panza 77,Les 120 Minuetes de...,Won James Won,Rock,2009
20174,-6.892004,-0.93706113,3.3893363,2.0,Break-in,Live on WFMU's Talk's Cheap 12/15/2009,Ultrathin,Rock,2009
20175,2.4632382,1.0901495,-6.676264,0.0,2-CB,Live on WFMU's Talk's Cheap 12/15/2009,Ultrathin,Rock,2009
20176,4.768594,2.3197844,-7.0821977,0.0,Off Axis,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,2015
20177,-5.856769,3.1674058,-0.6662462,0.0,Year Of The Nines,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,2015
20178,-4.863658,4.55671,2.396854,0.0,eternal search,Vermel,The Re-Stoned,Rock,2010
20179,-2.1296856,0.46031117,2.4645886,7.0,green triangles,Vermel,The Re-Stoned,Rock,2010
20180,1.8870538,-2.016257,-1.1693232,0.0,return,Vermel,The Re-Stoned,Rock,2010
20181,-3.9650831,-2.7041245,4.720149,3.0,Ronin Live at OCCII 26/11/2007,Live at the OCCII 26/11/2007,Ronin,Rock,2008
20182,2.9366636,1.8937507,-7.800091,0.0,Epic Proportions,Rococo,The Paparazzi,Rock,2010
20183,3.2989228,1.3323804,7.335014,0.0,Private Public Life,Astral Gate,Lucas Perný & Miloslav Kollar,Rock,2012
20184,5.3310537,1.9308968,0.03269682,0.0,THEATRUM MUNDI,Theatrum Mundi,Lucas Perný & Miloslav Kollar,Rock,2014
20185,-7.0053005,-2.9316566,1.7509562,2.0,VI,Observations/1,Constant Light,Rock,2011
20186,4.585113,2.8464136,6.2790127,0.0,Another day,COMPILADO 001,We Ride Phantoms,Rock,2011
20187,-4.602976,-3.2426863,3.6489234,3.0,Vuelo Submarino (Episodio II),Güacho Vol. 1,Güacho,Rock,2012
20188,2.9791746,-2.2122395,-5.9796515,0.0,Six Number-One Hits!!,The Blue Album,Crab Smasher,Rock,2013
20189,7.3795357,4.1779995,1.1551667,0.0,Shadow Out Of Time,River Cult,River Cult,Rock,2016
20190,1.1077439,-1.3011212,7.2347803,0.0,Likelihood Of Confusion,"Live at WFMU on Imaginary Radio with Chris M, 7/7/2016",River Cult,Rock,2016
20191,-0.8181816,0.899926,-1.8095336,0.0,Dream Lover,Live at WFMU on Evan Davies' Show 3/24/09,Cyclone 60,Rock,2009
20192,5.2901587,2.1000953,5.3868413,0.0,(title unknown),Live at WFMU/Aquarius SXSW show 3/20/2009,Major Stars,Rock,2009
20193,-4.6122494,6.1670103,0.9898428,0.0,Letters,Small Trips In The City Of The Old Man,Fried Moura,Rock,2011
20194,4.029118,-2.3448136,5.688382,0.0,Live with Steve MacKay of the Stooges,Live at Grady's Record Refuge,Liquorball,Rock,2008
20195,-4.7384663,-3.9277925,-0.70750725,0.0,Caroline and the Orange Tree,Live at WFMU on Three Chord Monte 5/12/09,Greg Ashley,Rock,2009
20196,-5.947179,-6.5790243,-0.5315062,0.0,Ok San,"Live at WFMU on Nat Roe's Show June 29, 2011",Pika,Rock,2011
20197,-3.8995538,-5.607412,2.7178905,6.0,What's Wrong with America?,Live at the Bell House,The Relatives,Rock,2013
20198,3.4596539,6.9457564,3.388626,0.0,Loose Lips (live at ATP-NY '08),Wooden Shjips Live at ATP NY 2008,Wooden Shjips,Rock,2008
20199,-1.8590115,1.9881434,1.179826,0.0,Aquarian Time,Wooden Shjips ATP NY 2010,Wooden Shjips,Rock,2010
20200,-3.1964626,1.601316,4.0234094,7.0,Fallin',Wooden Shjips ATP NY 2010,Wooden Shjips,Rock,2010
20201,-3.9260015,2.2399852,3.8368216,1.0,Crossing,"Live at WFMU on Brian Turner's Show on November 29, 2011",Wooden Shjips,Rock,2011
20202,-2.9174159,5.0096455,-4.2314034,0.0,Mothers Footsteps,Blood Pressure Sessions,Naked on the Vague,Rock,2007
20203,-3.6822827,-1.0190886,2.5020714,4.0,Lógica arriba de maquinas,El Imperio,Fiesta Animal,Rock,2009
20204,2.5804076,3.6189184,0.22562236,0.0,medicines of necessary arts,new understandings of modern realities,keji al feju,Rock,2014
20205,8.021967,1.0685791,2.1207094,0.0,ghadis,the names of the cities,keji al feju,Rock,2015
20206,5.155725,-0.66146964,4.434513,0.0,1012 synth,Tapeworm Compilation I,Tapeworm Collective,Rock,2004
20207,1.4021258,-3.711791,-3.3852465,0.0,Balanchine's Blues,Spiritual Elders,Concord Ballet Orchestra Players,Rock,2008
20208,-5.28075,-6.06135,3.2317808,6.0,Dunebuggy,Workbench Recordings B-Sides Series: Marvelry Skimmer,Marvelry Skimmer,Rock,2010
20209,6.2542872,-5.145884,1.9635178,0.0,Beachball,Workbench Recordings B-Sides Series: Marvelry Skimmer,Marvelry Skimmer,Rock,2010
20210,-0.2436303,-2.123222,0.4463532,0.0,Passenger Queen (Live at WFMU),"Live at WFMU on Brian Turner's show Dec. 21, 2010",Purling Hiss,Rock,2010
20211,4.8903604,0.3520464,-0.63235176,0.0,La La,"Live at WFMU on Duane's Show October 19, 2011",The Stepkids,Rock,2011
20212,-2.7766752,6.9367857,-2.8088408,0.0,Advokot,Kisbalishin Kerület - S​/​T,Kisbalishin Kerület,Rock,2016
20213,4.0045085,2.1592817,-3.1395383,0.0,Open Your Heart,Hello Paradise,Celebration,Rock,2011
20214,-2.4409084,-4.907659,-1.1676788,0.0,Olvidalo,Aguilas and Cobras,Brownout,Rock,2009
20215,-2.350814,-0.5770186,0.7350774,0.0,Future Crimes (Live at WFMU),"Live on Terre T's Cherry Blossom Clinic at WFMU, Oct 22nd 2011",Wild Flag,Rock,2011
20216,,,,,Peel Back The Mountain Sky,mp3,Abominog,Rock,2009
20217,2.6560168,-1.0813968,1.143383,0.0,Junky Magician,Discover Science,The Crypts!,Rock,2012
20218,1.0492101,0.13997652,0.12567462,0.0,Crocante,Estela,Mi Nave,Rock,2014
20219,8.190883,0.695372,-2.5668452,0.0,Derrière Mon Guichet,Poil De Cœur,Infecticide,Rock,2016
20220,-2.8632197,-1.7480787,-4.434395,0.0,Le Monopole du Cœur,Poil De Cœur,Infecticide,Rock,2016
20221,-0.61264694,2.7242649,6.9593196,0.0,Love In Vain,The Farewell,Pk jazz Collective,Rock,2015
20222,-7.914799,1.438265,2.206199,1.0,Bird In A Cage,The Farewell,Pk jazz Collective,Rock,2015
20223,-4.4499674,0.43901056,0.055288415,0.0,Sentenced to Life,"Live at WFMU on Beastin' The Airwaves! with Keili on October 2, 2011",Jealousy,Rock,2011
20224,5.916533,-4.5031533,-1.5697937,0.0,Monster On The Campus,"Live on WFMU for the Evan ""Funk"" Davies show, 2/8/2017",The Modern Airline,Rock,2017
20225,-1.4133724,-3.8575518,-0.3387735,0.0,Mimic The Prayer Sounds,"Live on WFMU for the Evan ""Funk"" Davies show, 2/8/2017",The Modern Airline,Rock,2017
20226,-2.217979,-7.8706737,0.12502743,0.0,Dream World,Psychic Cat'z Enochian Boys,Quint Baker,Rock,2017
20227,-6.8028913,-3.4726403,1.2146373,2.0,In Your Room,Psychic Cat'z Enochian Boys,Quint Baker,Rock,2017
20228,1.7378201,5.0511265,-0.44539803,0.0,Carry That Weight,s/t,Black Math,Rock,2008
20229,-3.3724525,0.14374998,-5.7721663,0.0,Tube music part IV,Input,Necronomikon Quartett,Rock,2007
20230,-1.5866406,4.6180415,-0.8658359,0.0,Hezbolla,Mockinpott EP (2007),Mockinpott,Rock,2014
20231,-4.5745215,-0.61533576,-0.7079035,0.0,Hotel Roosevelt,Mockinpott EP (2007),Mockinpott,Rock,2014
20232,5.7709303,-4.075405,4.4654613,0.0,Confetti,Mockinpott EP (2007),Mockinpott,Rock,2014
20233,-0.76556724,0.050838064,4.0295615,7.0,Camila,Mockinpott EP (2007),Mockinpott,Rock,2014
20234,0.12953117,5.755644,2.590458,0.0,Seduction,"First Whispers: Live at PlanoB, Porto, 20/03/08",Archétypo 120,Rock,2009
20235,2.436428,-3.2352722,-0.022810725,0.0,Why,"First Whispers: Live at PlanoB, Porto, 20/03/08",Archétypo 120,Rock,2009
20236,-2.2038562,2.3787856,-4.797647,0.0,Djeca,Za očnjake,Vlasta Popić,Rock,2012
20237,0.5550912,7.031712,-4.45381,0.0,Promjena,Za očnjake,Vlasta Popić,Rock,2012
20238,-2.8653102,-1.4066473,-1.4462104,0.0,Child Was a Born,Margina,Margina,Rock,2014
20239,-0.6473071,1.1913344,7.4938035,0.0,This Stone,Blah Blah Blah - Live at CAC,Blah Blah Blah,Rock,2014
20240,0.88940036,4.993851,5.935606,0.0,Rain/Wave,"Live on WFMU's The Evan ""Funk"" Davies Show - June 17, 2015",Cold Beat,Rock,2015
20241,1.9323505,0.9198836,-1.474229,0.0,OSOTW,"Live on WFMU's The Evan ""Funk"" Davies Show - June 17, 2015",Cold Beat,Rock,2015
20242,-1.8277128,-4.837904,-2.9553099,0.0,New Rose,How to Talk to Girls at Parties (Original Motion Picture Soundtrack),The Damned,Rock,2017
20243,-4.3729196,1.455929,-1.759962,0.0,Bass,Untitled,This Co.,Rock,2010
20244,-3.929024,-6.34901,-1.0734137,0.0,maccabees,"A certain reticent instinct, beyond reason",Noaidi,Rock,2013
20245,2.1744945,-4.8763123,-2.8788736,0.0,The Exit to the Rainbow,Just Before April,springtide,Rock,2008
20246,-0.6262022,1.2792315,7.3571577,0.0,Радурак,Квадроколесо,Фиорд,Rock,2013
20247,-4.1428022,-0.2850205,-1.218935,0.0,Квадроколесо,Квадроколесо,Фиорд,Rock,2013
20248,-4.5360403,0.07069649,2.7320175,3.0,Farewell My Friend,Time for Love,Herr Doktor,Rock,2017
20249,-6.405794,-0.5341759,-2.6861074,0.0,Still Dancing,Posthuman Decadence,Art Of Empathy,Rock,2010
20250,-5.8297553,0.4705792,-0.5119689,0.0,Edge,S/T,Known Ocean,Rock,2015
20251,-7.889191,0.5391649,3.8182428,1.0,Blind,Greatest Hits,Lifehouse,Rock,2017
20252,-4.28528,5.3709545,3.8728566,0.0,Highlands,Heart of Darkness,Malaïse,Rock,2016
20253,-5.6692443,-2.4463925,2.8364086,3.0,Home,Heart of Darkness,Malaïse,Rock,2016
20254,5.9177256,1.9420706,-4.9700522,0.0,Lonely Is the Night,All Out Of Love,Air Supply,Rock,2018
20255,-1.9562165,0.3543471,-0.14237608,0.0,Lame Duck,"Live on WFMU's Talk's Cheap Aug 17, 2010",Lazer Crystal,Rock,2010
20256,-8.003769,0.17583464,3.5118363,2.0,Ugly People Will Never Get Famous,Watch As I Perform My Own Tracheotomy,Talkshow Boy,Electronic,2004
20257,-1.1424176,-5.343239,2.2877617,5.0,Omg I <3 Livejournal (And My Livejournal <3s Me),Watch As I Perform My Own Tracheotomy,Talkshow Boy,Electronic,2004
20258,-1.2236377,2.5187595,-3.414766,0.0,I'd Like To Think That I Made An Impression On You,Watch As I Perform My Own Tracheotomy,Talkshow Boy,Electronic,2004
20259,-7.9544587,1.6772971,2.6377404,1.0,I'm Difficult,Testosterone!,Talkshow Boy,Electronic,2006
20260,-5.9682493,1.1183792,4.627951,2.0,Four Cute Breakbeats,Testosterone!,Talkshow Boy,Electronic,2006
20261,-1.9013593,-4.50346,2.467865,5.0,Second Sun,Testosterone!,Talkshow Boy,Electronic,2006
20262,-0.5312644,-8.106312,-2.0904584,0.0,Ice Police - Vinyl Vandal Mix,Ice Police Rmxz,Talkshow Boy,Electronic,2003
20263,-5.1822414,4.993268,-2.9482741,0.0,Waves Of Piss,Kiss The Dolphin,Eat Rabbit,Electronic,2009
20264,5.748776,-3.2031026,1.8818332,0.0,Id Rather Be Gassed or Shot,To Belarus & Back Vol. 1,Buben vs Rabbit Girls,Electronic,2006
20265,4.6004205,4.104469,4.155015,0.0,Endless Cremation,To Belarus & Back Vol. 1,Buben vs Rabbit Girls,Electronic,2006
20266,0.6870022,-1.9750166,6.0920506,0.0,Decision Trees,To Belarus & Back Vol. 1,Buben vs Rabbit Girls,Electronic,2006
20267,3.8036392,1.2310987,3.4188917,0.0,S.B.01b,Early Sonic Belligeranza,Early Sonic Belligeranza,Electronic,2011
20268,4.846687,2.9018965,-5.6947517,0.0,S.B.01,Early Sonic Belligeranza,Early Sonic Belligeranza,Electronic,2011
20269,1.4083138,0.61136895,-2.8241458,0.0,The Road To Chart Success,Popstyle Has Stopped Happening,John Fanning (Massaccesi),Electronic,2007
20270,1.4569236,0.6400918,-2.839033,0.0,A Crowd of Imaginative Haircuts,Popstyle Has Stopped Happening,John Fanning (Massaccesi),Electronic,2007
20271,7.1055164,3.9183128,2.561601,0.0,Money Creates Taste,Popstyle Has Stopped Happening,John Fanning (Massaccesi),Electronic,2007
20272,7.6857624,4.2991505,-0.97126114,0.0,No Prohibition For The Coalition,Thunder Doom,Elephant Dragon,Electronic,2013
20273,2.7369115,0.28337672,-2.8855555,0.0,Bath Salt In Miami,Thunder Doom,Zombi Zoba,Electronic,2013
20274,-3.9776006,6.3915453,-2.3991764,0.0,Torture Garden,Thunder Doom,Pee Wee Ass Vs Dee Dee Puss,Electronic,2013
20275,6.6698318,2.2548406,-1.8146296,0.0,Are You There God? IT IS LIL WEEZY,REMIX TWO - Short Attention Span Theater,Breakmaster Cylinder,Electronic,2013
20276,-6.162408,4.126637,0.17031224,0.0,ちょっと休みましょう,REMIX TWO - Short Attention Span Theater,Breakmaster Cylinder,Electronic,2013
20277,-1.8133968,-6.506412,3.5042512,5.0,Plan marketing,Concrete,Iso Brown,Electronic,2004
20278,-3.7755163,0.2632097,2.2052183,7.0,Coupe en 4,Concrete,Iso Brown,Electronic,2004
20279,-6.215009,-2.8566458,3.9192734,3.0,Nada,Concrete,Iso Brown,Electronic,2004
20280,-2.414484,-1.1452593,2.329617,7.0,Puddingschule,Concrete,Iso Brown,Electronic,2004
20281,5.5572715,0.65878165,-2.113686,0.0,Rythmeache,Concrete,Iso Brown,Electronic,2004
20282,-1.6655638,5.1936593,-6.53753,0.0,The Moral of the Story,The Floor Is Now Lava,No Loli-Gagging,Electronic,2011
20283,8.9399,-0.12613808,0.5044496,0.0,Digital Overture,The Floor Is Now Lava,No Loli-Gagging,Electronic,2011
20284,5.430253,1.519461,0.78951466,0.0,Nynack Live at TodaysArt Festival,Nynack Live at TodaysArt Festival,Nynack,Electronic,2005
20285,-6.222,-0.10836135,3.7704554,1.0,untitled 10,Death Laid An Egg,Massaccesi,Electronic,2004
20286,-2.0461736,-5.3366246,1.9112903,5.0,Rock Rock Rock (Glowstyx Remix),Rock Rock Rock Remixes,DJ Donna Summer,Electronic,2008
20287,-6.6914682,-2.335371,2.1039028,2.0,Yea Boy (Slam52 Edit),Rock Rock Rock Remixes,DJ Donna Summer,Electronic,2008
20288,1.8623179,-3.5408514,0.4053264,0.0,A Profit On Greediness,Altered Beast,Animosity &amp; Drumcorps,Electronic,2008
20289,-0.1255573,-5.9654064,-3.6877482,0.0,Into The Wild Bis,Skyzo Land,Skyzo Maniak,Electronic,2011
20290,-2.7495594,3.3094575,-2.452268,0.0,Trois 6,Skyzo Land,Skyzo Maniak,Electronic,2011
20291,-4.164512,4.417398,3.5001037,0.0,Source Return's,Skyzo Land,Skyzo Maniak,Electronic,2011
20292,1.7828269,1.175899,-6.4517136,0.0,Just4Fun,Skyzo Land,Skyzo Maniak,Electronic,2011
20293,-5.4917583,-5.5736423,3.328716,6.0,Annihilation Funk,Porion Est Fou D'Elle,Porion,Electronic,2013
20294,0.6962568,-7.4287906,-0.47677147,0.0,Nothing Wrong,Porion Est Fou D'Elle,Porion,Electronic,2013
20295,-0.85905534,-5.9950385,2.6816812,5.0,Red Queen (feat. Proteus),Porion Est Fou D'Elle,Porion,Electronic,2013
20296,7.3912344,0.512261,-5.248434,0.0,Je T'Aime,Porion Est Fou D'Elle,Porion,Electronic,2013
20297,0.38631222,-4.8389134,1.289353,0.0,nasikabatrachus sahyadrensis,No Reason To Be Ashamed,Alterior,Electronic,2009
20298,-0.5193436,2.6747177,6.177755,0.0,hydrochloric base,No Reason To Be Ashamed,Alterior,Electronic,2009
20299,-4.4699135,2.8586593,-3.0934625,0.0,Soak In The Sun (Overcoming Remix),Planetarium Records FMA Intrastellar Sampler,Lucidikah & Awt,Electronic,2011
20300,2.5772915,0.97256696,1.1736732,0.0,Saigner du cul c'est cool,Bleep or Die!,Célomalabit,Electronic,2009
20301,0.43186265,1.6566944,-7.2213254,0.0,Redneck Snoopy 2 - Side B,Hardcore Beach Crimes,Narwhalz (of sound),Electronic,2009
20302,3.1140962,2.8569996,-3.2739673,0.0,Your Song,Disconnect,.crk,Electronic,2013
20303,4.8311276,0.27036572,4.1901,0.0,Year Of The Cock,Monsters of Cock Rock Disco,Duran Duran Duran,Electronic,2009
20304,5.7305403,-5.854019,0.7530062,0.0,"Cry, Cry, Cry",Life Without End,Syem,Electronic,2008
20305,6.7730894,-2.5826485,-0.64354265,0.0,Disco Diet,"Live on WFMU's Dark Night of the Soul with Julie: Feb 13, 2014",Slowdance,International,2014
20306,-0.84132177,-5.565362,2.8012772,5.0,Airports,"Live on WFMU's Dark Night of the Soul with Julie: Feb 13, 2014",Slowdance,International,2014
20307,0.88207495,0.039527424,-5.9030075,0.0,Grave Groove,Disco,Puyo Puyo,International,2009
20308,-1.4947878,-0.12763251,3.0798764,7.0,Mechanical Man,Disco,Puyo Puyo,International,2009
20309,-1.2367163,0.20073484,3.0203447,7.0,The Village,Disco,Puyo Puyo,International,2009
20310,-6.1126924,-2.4605498,-1.2713296,0.0,Pierig a Fransoazig,"Live at WFMU on Transpacific Sound Paradise, 5/22/10",Louise Ebrel and Ifig Flatres,International,2010
20311,-5.9506526,-7.6102743,2.1535537,6.0,Memori [Amentu Segretu - Arrogalla remix feat Andrea Congia],Volfoniq Revisited,Volfoniq,International,2012
20312,-2.421733,0.9892962,4.1333237,7.0,"Magnesium (feat. Tribuman, Control Tower and Benjamin Leska)",Ernest,Volfoniq,International,2011
20313,-4.292172,2.2308817,0.24294126,0.0,Búsqueda exploratoria #005 - Tu pars.mp3,Búsquedas Exploratorias,Circus Marcus,International,2011
20314,-5.1822414,4.993268,-2.9482741,0.0,Waves Of Piss,Kiss The Dolphin,Eat Rabbit,International,2009
20315,0.16454239,5.595862,4.37541,0.0,Je M'en Vais,"Live at WFMU on Evan Funk Davies Show on August 17, 2011",Limiñanas,International,2011
20316,-7.7732015,-3.9929206,1.526554,2.0,Human Violin,Devenir-Hormonal,Vulvinia & Jambonstar,International,2003
20317,7.2625093,4.748071,-0.2389984,0.0,Aloha from Corsica,Devenir-Hormonal,Vulvinia & Jambonstar,International,2003
20318,-5.5591836,-2.1136658,-5.9592457,0.0,Roturier,Champion Chic,Vulvinia & Jambonstar,International,2007
20319,1.2344147,-1.5318168,0.0088822,0.0,Tomato Head in Rabbit's house,Champion Chic,Vulvinia & Jambonstar,International,2007
20320,6.2549405,-1.2471584,1.7946769,0.0,King Glacé,Le Meilleur de Nous,Vulvinia & Jambonstar,International,2005
20321,-1.586777,-4.9934397,1.8991759,5.0,gelisht,La Fantaisie des Biches,Misiaczek,International,2009
20322,1.8158767,4.78418,1.8874017,0.0,but you prefer johnny cash,La Fantaisie des Biches,Misiaczek,International,2009
20323,-6.405913,2.753777,-0.79307353,0.0,Prologue,Podrzut nowoczesny i współczesny,Misiaczek,International,2011
20324,0.83096844,-6.8241286,-3.2806454,0.0,Appolo 13 Sans Permis,s/t,Sida,International,2010
20325,0.1520221,6.5797124,-0.29613733,0.0,Budokaï,s/t,Sida,International,2010
20326,0.011601539,-0.5515882,2.2306545,7.0,Mais qu'est-ce que tu mijotes (encore) dans ce puits ?,Live Series Vol.2,Flat Forme,International,2010
20327,-1.2411288,-5.0212765,2.0387893,5.0,Dragey,Live Series Vol.2,Flat Forme,International,2010
20328,-6.0125446,-3.2267017,1.3045739,2.0,Heterotropic (Where We Used To Belong),Heterotropic (Where We Used To Belong),Bad Bats,International,2012
20329,-3.2173474,1.6184969,3.6408858,7.0,Back Blood,La Veille,Hess,International,2010
20330,-3.7738163,4.964767,1.7337519,0.0,Langue De Métal,La Veille,Hess,International,2010
20331,-2.9868743,-1.7255493,-0.5781647,0.0,"Ballade No. 1 in G Minor, Op. 23",Chopin: Piano Concerto No. 1; Ballades,Frédéric Chopin,International,2016
20332,-1.1367673,-0.7416607,5.4230833,4.0,Le Pays Des Gentils,Planetarium Records FMA Intrastellar Sampler,Les Fabiens Porées Et Annes Laplantines,International,2011
20333,3.7081509,0.25766808,0.36899713,0.0,La Part du feu,Passe​-​temps,Winston,International,2014
20334,3.2282407,3.797663,-1.7059692,0.0,"""Nulle occupation qu'oisive""",Passe​-​temps,Winston,International,2014
20335,-3.313496,-2.0722728,3.603666,3.0,Rondo Alla Turca (Wolfgang Amadeus Mozart),"Live on WFMU's Dark Night of the Soul with Julie - May 16th, 2013",Glockabelle,International,2013
20336,-4.041294,-2.6791635,6.341368,4.0,The binary disco killer,Pxl Def,Xerak,International,2007
20337,-0.561925,5.046527,6.526735,0.0,L'hymne des nounours,The Awareness Of Raving Rabbit,[guÿôm],International,2007
20338,3.6736624,5.253144,2.7612836,0.0,Roses face B,Detour par la departementale,Au fond du car,International,2010
